0.000000e+00 	 2.000000e+00 
1.000000e-02 	 1.921891e+00 
2.000000e-02 	 1.697552e+00 
3.000000e-02 	 1.355556e+00 
4.000000e-02 	 9.390972e-01 
5.000000e-02 	 5.000000e-01 
6.000000e-02 	 9.154464e-02 
7.000000e-02 	 -2.388827e-01 
8.000000e-02 	 -4.562879e-01 
9.000000e-02 	 -5.428039e-01 
1.000000e-01 	 -5.000000e-01 
1.100000e-01 	 -3.484455e-01 
1.200000e-01 	 -1.245908e-01 
1.300000e-01 	 1.245908e-01 
1.400000e-01 	 3.484455e-01 
1.500000e-01 	 5.000000e-01 
1.600000e-01 	 5.428039e-01 
1.700000e-01 	 4.562879e-01 
1.800000e-01 	 2.388827e-01 
1.900000e-01 	 -9.154464e-02 
2.000000e-01 	 -5.000000e-01 
2.100000e-01 	 -9.390972e-01 
2.200000e-01 	 -1.355556e+00 
2.300000e-01 	 -1.697552e+00 
2.400000e-01 	 -1.921891e+00 
2.500000e-01 	 -2.000000e+00 
2.600000e-01 	 -1.921891e+00 
2.700000e-01 	 -1.697552e+00 
2.800000e-01 	 -1.355556e+00 
2.900000e-01 	 -9.390972e-01 
3.000000e-01 	 -5.000000e-01 
3.100000e-01 	 -9.154464e-02 
3.200000e-01 	 2.388827e-01 
3.300000e-01 	 4.562879e-01 
3.400000e-01 	 5.428039e-01 
3.500000e-01 	 5.000000e-01 
3.600000e-01 	 3.484455e-01 
3.700000e-01 	 1.245908e-01 
3.800000e-01 	 -1.245908e-01 
3.900000e-01 	 -3.484455e-01 
4.000000e-01 	 -5.000000e-01 
4.100000e-01 	 -5.428039e-01 
4.200000e-01 	 -4.562879e-01 
4.300000e-01 	 -2.388827e-01 
4.400000e-01 	 9.154464e-02 
4.500000e-01 	 5.000000e-01 
4.600000e-01 	 9.390972e-01 
4.700000e-01 	 1.355556e+00 
4.800000e-01 	 1.697552e+00 
4.900000e-01 	 1.921891e+00 
5.000000e-01 	 2.000000e+00 
5.100000e-01 	 1.921891e+00 
5.200000e-01 	 1.697552e+00 
5.300000e-01 	 1.355556e+00 
5.400000e-01 	 9.390972e-01 
5.500000e-01 	 5.000000e-01 
5.600000e-01 	 9.154464e-02 
5.700000e-01 	 -2.388827e-01 
5.800000e-01 	 -4.562879e-01 
5.900000e-01 	 -5.428039e-01 
6.000000e-01 	 -5.000000e-01 
6.100000e-01 	 -3.484455e-01 
6.200000e-01 	 -1.245908e-01 
6.300000e-01 	 1.245908e-01 
6.400000e-01 	 3.484455e-01 
6.500000e-01 	 5.000000e-01 
6.600000e-01 	 5.428039e-01 
6.700000e-01 	 4.562879e-01 
6.800000e-01 	 2.388827e-01 
6.900000e-01 	 -9.154464e-02 
7.000000e-01 	 -5.000000e-01 
7.100000e-01 	 -9.390972e-01 
7.200000e-01 	 -1.355556e+00 
7.300000e-01 	 -1.697552e+00 
7.400000e-01 	 -1.921891e+00 
7.500000e-01 	 -2.000000e+00 
7.600000e-01 	 -1.921891e+00 
7.700000e-01 	 -1.697552e+00 
7.800000e-01 	 -1.355556e+00 
7.900000e-01 	 -9.390972e-01 
8.000000e-01 	 -5.000000e-01 
8.100000e-01 	 -9.154464e-02 
8.200000e-01 	 2.388827e-01 
8.300000e-01 	 4.562879e-01 
8.400000e-01 	 5.428039e-01 
8.500000e-01 	 5.000000e-01 
8.600000e-01 	 3.484455e-01 
